기온분석
[검색조건]
자료구분 : 일
자료형태 : 기본
지역/지점 : 제주
기간 : 20160101~20200928

날짜,지점,평균기온(℃),최저기온(℃),최고기온(℃)
2019-09-20,184,22.5,19.9,25
2019-09-21,184,20.5,19.1,21.7
2019-09-22,184,20.4,19.1,21.7
2019-09-23,184,21,18.4,24.5
2019-09-24,184,20.4,16.7,25.2
2019-09-25,184,21.8,18.3,25.2
2019-09-26,184,23.8,21.3,27.7
2019-09-27,184,23.8,22.7,25.7
2019-09-28,184,24.1,23.1,25.6
2019-09-29,184,24.1,22.9,26.3
2019-09-30,184,23.6,22,26.8
2019-10-01,184,23.4,20.5,26.4
2019-10-02,184,24.8,20.6,27.3
2019-10-03,184,23.4,21.9,26.2
2019-10-04,184,23.1,21.2,26.1
2019-10-05,184,20.8,18.4,23.2
2019-10-06,184,20.8,17,24.6
2019-10-07,184,21.8,20.2,23.6
2019-10-08,184,20.5,17.4,24
2019-10-09,184,17.6,14.2,21.5
2019-10-10,184,19,14,23.1
2019-10-11,184,21,17.1,23.9
2019-10-12,184,21.4,18.7,24.8
2019-10-13,184,19.7,17.1,22.8
2019-10-14,184,19.3,16.7,23.2
2019-10-15,184,17.4,15.2,19.1
2019-10-16,184,18.1,15.8,21.3
2019-10-17,184,19.3,16.2,21.8
2019-10-18,184,19.1,18.1,20.5
2019-10-19,184,19.8,17.7,22.7
2019-10-20,184,19.1,15.4,21.8
2019-10-21,184,19.9,17.4,22.9
2019-10-22,184,20.8,18.6,22.5
2019-10-23,184,20.3,19.2,21.8
2019-10-24,184,20.1,18.4,22.3
2019-10-25,184,20.1,16.8,23.5
2019-10-26,184,16.5,15.5,19.4
2019-10-27,184,16,13.7,18.7
2019-10-28,184,15.7,11.9,19.2
2019-10-29,184,17.9,15.2,20.8
2019-10-30,184,16.3,13.7,19.5
2019-10-31,184,16.5,12.1,20.7
2019-11-01,184,18.3,15.6,22
2019-11-02,184,18.6,15.6,22.7
2019-11-03,184,17.5,15.2,20.4
2019-11-04,184,17.3,13.5,20.6
2019-11-05,184,17.3,14.6,20.3
2019-11-06,184,15.8,12.3,19.4
2019-11-07,184,15.9,13.4,19.3
2019-11-08,184,13.8,12.4,17.3
2019-11-09,184,14.4,11.9,18.1
2019-11-10,184,15.5,10.3,19.7
2019-11-11,184,17.1,15.3,19.5
2019-11-12,184,14.7,12.1,17.9
2019-11-13,184,15,11.8,18.3
2019-11-14,184,11.2,7.9,14.5
2019-11-15,184,12.1,7,17.2
2019-11-16,184,16,10.6,21.3
2019-11-17,184,20.1,14.9,24.3
2019-11-18,184,13.7,11.2,22.7
2019-11-19,184,10.6,9.9,12.3
2019-11-20,184,9.9,7.8,12.5
2019-11-21,184,13.1,7.8,17.1
2019-11-22,184,17.1,13.5,21.8
2019-11-23,184,18.1,14.5,21.7
2019-11-24,184,17.3,13.7,19.5
2019-11-25,184,10.1,9.2,13.9
2019-11-26,184,13.5,9.7,15.3
2019-11-27,184,11.1,9.3,14.8
2019-11-28,184,10.8,8.8,14
2019-11-29,184,9.7,6.9,12.6
2019-11-30,184,12.5,6.9,18
2019-12-01,184,12.5,11.1,15.1
2019-12-02,184,9.9,7.4,11.8
2019-12-03,184,9.5,7.5,10.8
2019-12-04,184,11.3,10,14.1
2019-12-05,184,8.7,5.7,11.5
2019-12-06,184,4.2,3.2,5.8
2019-12-07,184,7.5,4.3,9.5
2019-12-08,184,8.7,6,10.2
2019-12-09,184,10.7,5.9,15.2
2019-12-10,184,13.3,8.5,18.7
2019-12-11,184,12.9,9.6,18
2019-12-12,184,8.3,5.4,10.3
2019-12-13,184,8.6,4.6,12.9
2019-12-14,184,10,6.9,12.7
2019-12-15,184,12.5,6.9,17.4
2019-12-16,184,14.9,12.2,18.2
2019-12-17,184,14.1,10.9,17.6
2019-12-18,184,8.8,7.4,10.9
2019-12-19,184,7.8,7,9.4
2019-12-20,184,8.4,6.9,11.1
2019-12-21,184,8,5.6,10.1
2019-12-22,184,9.6,6.8,11.6
2019-12-23,184,9.4,6.7,12.4
2019-12-24,184,9.2,7.3,11.9
2019-12-25,184,11.4,7,15.1
2019-12-26,184,9.9,6.7,13.1
2019-12-27,184,6.7,5.7,7.3
2019-12-28,184,7.7,6.1,9.7
2019-12-29,184,11.8,7.1,16.4
2019-12-30,184,11.5,6.3,13.6
2019-12-31,184,2.9,1.8,6.4
2020-01-01,184,5.2,2.4,7.3
2020-01-02,184,8.1,5.5,9.2
2020-01-03,184,8.8,6.4,11.4
2020-01-04,184,7.9,5.1,11.4
2020-01-05,184,8.5,4.3,11.1
2020-01-06,184,14.5,10.1,18.9
2020-01-07,184,19.2,12.8,23.6
2020-01-08,184,8.1,6.9,13.2
2020-01-09,184,7.3,6.7,8.2
2020-01-10,184,8,4.3,11
2020-01-11,184,8,6.9,9.1
2020-01-12,184,7.5,6.7,8.5
2020-01-13,184,7.1,6.1,8.8
2020-01-14,184,4.8,3.4,6.2
2020-01-15,184,5.6,4.6,7.2
2020-01-16,184,6.3,4.6,8
2020-01-17,184,6.9,6,9.2
2020-01-18,184,7,6.2,9
2020-01-19,184,8.6,5.9,10
2020-01-20,184,8.4,7.1,10.9
2020-01-21,184,7.4,4.9,10.5
2020-01-22,184,11.4,8.6,13.5
2020-01-23,184,11.2,10.5,13.6
2020-01-24,184,11.3,9.5,12.7
2020-01-25,184,11.9,10.6,14
2020-01-26,184,11.6,10.6,13
2020-01-27,184,9.8,8.1,11.5
2020-01-28,184,9.9,9.1,11.1
2020-01-29,184,9.6,8.5,11.3
2020-01-30,184,8.3,7.5,10.2
2020-01-31,184,7.2,5.9,8
2020-02-01,184,8.2,4.5,10.9
2020-02-02,184,7.7,6,10.7
2020-02-03,184,6.9,5.1,9.3
2020-02-04,184,5.6,2.6,8.2
2020-02-05,184,3.4,1.2,7.7
2020-02-06,184,3.3,0.8,5.4
2020-02-07,184,6.4,4.8,8.9
2020-02-08,184,6.9,4.7,9
2020-02-09,184,6.6,4.9,8.9
2020-02-10,184,10.6,6.1,14.1
2020-02-11,184,11.2,6.7,15.1
2020-02-12,184,13.3,11.1,16.7
2020-02-13,184,12.3,11.1,14.9
2020-02-14,184,13.6,11.1,16.4
2020-02-15,184,16.2,12.2,21.6
2020-02-16,184,5.4,3,12.5
2020-02-17,184,2.6,0.8,4.2
2020-02-18,184,4.9,0.5,7.8
2020-02-19,184,6.6,2.2,10.7
2020-02-20,184,10,6.7,13.2
2020-02-21,184,12.4,6.4,16.9
2020-02-22,184,10.8,7.6,14.3
2020-02-23,184,7.8,5.9,11.1
2020-02-24,184,11.5,5.4,15.8
2020-02-25,184,16.6,11.5,21.8
2020-02-26,184,11.4,8.4,12.7
2020-02-27,184,10,6.8,13.4
2020-02-28,184,10.4,8.7,11.6
2020-02-29,184,11.6,10.9,12.2
2020-03-01,184,11.2,8.1,12.7
2020-03-02,184,8,6,10.4
2020-03-03,184,10.7,6.2,15
2020-03-04,184,8,5.2,10.6
2020-03-05,184,6.1,4,9.6
2020-03-06,184,7.4,2.5,11.9
2020-03-07,184,10.3,8,11
2020-03-08,184,12,7.3,15.4
2020-03-09,184,13.1,11.3,14.6
2020-03-10,184,9.6,7.7,13.4
2020-03-11,184,8.4,5.5,11.1
2020-03-12,184,9.4,3.8,13.7
2020-03-13,184,11.2,8.2,14.5
2020-03-14,184,8.4,5.9,10.6
2020-03-15,184,11.1,6.8,15.3
2020-03-16,184,7.3,4.6,10.6
2020-03-17,184,13,6.2,19.8
2020-03-18,184,14,10.1,16.7
2020-03-19,184,13.9,9.9,21.2
2020-03-20,184,12,7.2,16
2020-03-21,184,17.4,9.9,22.8
2020-03-22,184,14.4,11.3,18.5
2020-03-23,184,12.7,9.3,16.3
2020-03-24,184,12.6,8.8,15.8
2020-03-25,184,16.3,10.8,20.9
2020-03-26,184,17.9,15,23.2
2020-03-27,184,12,8.4,19.9
2020-03-28,184,9,7.1,9.9
2020-03-29,184,11.2,6.6,14.4
2020-03-30,184,13.5,11.7,15.9
2020-03-31,184,13.9,11.3,17.2
2020-04-01,184,11.6,8.4,15.4
2020-04-02,184,11.8,8.7,14.7
2020-04-03,184,12.8,10.9,16.3
2020-04-04,184,11.6,7.6,16.9
2020-04-05,184,9.7,7.4,13.4
2020-04-06,184,10.7,6,14.3
2020-04-07,184,13.4,8.9,17.9
2020-04-08,184,12.9,10.5,16.8
2020-04-09,184,12.1,8.8,15.3
2020-04-10,184,12.9,9.9,15.9
2020-04-11,184,12.3,9.7,16.8
2020-04-12,184,9.8,7.5,11.2
2020-04-13,184,11.6,9.6,13.8
2020-04-14,184,13.2,8.3,16.6
2020-04-15,184,13.4,10.1,16.9
2020-04-16,184,15.9,10.3,21.4
2020-04-17,184,16,13.6,18.7
2020-04-18,184,12.9,11.1,16.2
2020-04-19,184,13.3,11,15.6
2020-04-20,184,13.8,11.6,18
2020-04-21,184,12.8,10.2,16.5
2020-04-22,184,11.1,8.7,14.8
2020-04-23,184,11.1,8.7,14.1
2020-04-24,184,13.1,9.1,16.8
2020-04-25,184,18.3,10.2,23
2020-04-26,184,14.2,11.1,18.9
2020-04-27,184,14.3,11,17.7
2020-04-28,184,15.2,10.4,19.7
2020-04-29,184,15.9,13,20
2020-04-30,184,19,12.5,24.8
2020-05-01,184,20.5,17.4,24.6
2020-05-02,184,19.2,16.4,21.9
2020-05-03,184,19.2,16,23.6
2020-05-04,184,18.5,15.5,23.7
2020-05-05,184,17.6,14.2,24.6
2020-05-06,184,19.5,15.9,24.5
2020-05-07,184,17.8,14.8,22.9
2020-05-08,184,20.9,15.5,26.5
2020-05-09,184,21.3,15.5,27.7
2020-05-10,184,16,15,18.1
2020-05-11,184,17.3,14.6,23.2
2020-05-12,184,18.5,14.9,25.1
2020-05-13,184,17,13.2,20.4
2020-05-14,184,20.2,15.2,25.8
2020-05-15,184,22.1,19,27.1
2020-05-16,184,16.6,14,19.1
2020-05-17,184,17,13.6,21.9
2020-05-18,184,19.2,15.9,29.5
2020-05-19,184,17.2,14.4,21.1
2020-05-20,184,16.6,13.8,20.6
2020-05-21,184,18.8,14.5,24.6
2020-05-22,184,19.1,16.3,23.9
2020-05-23,184,19.6,16.1,22.4
2020-05-24,184,20.4,17.9,26.1
2020-05-25,184,17.7,16.4,20.6
2020-05-26,184,18.4,16.5,21.1
2020-05-27,184,18.2,16,21.1
2020-05-28,184,19.7,15.9,25
2020-05-29,184,18.5,14.7,20.5
2020-05-30,184,20,17.8,23.6
2020-05-31,184,19.7,17.1,23.6
2020-06-01,184,18.7,16.7,21.7
2020-06-02,184,18.6,15,22.5
2020-06-03,184,20.5,18.1,24.7
2020-06-04,184,21.2,18.7,25.3
2020-06-05,184,19.9,17.4,24.2
2020-06-06,184,21.2,19.2,26.5
2020-06-07,184,21.3,18.5,23.9
2020-06-08,184,23.4,18.6,29.7
2020-06-09,184,26.7,22.2,30.1
2020-06-10,184,24.7,22.7,28.9
2020-06-11,184,24.5,21.6,28.9
2020-06-12,184,22.7,21.1,24.2
2020-06-13,184,25.6,22.8,29.6
2020-06-14,184,24.2,20.8,27.7
2020-06-15,184,22.2,20.2,25
2020-06-16,184,23.3,21.4,26.9
2020-06-17,184,20.9,18.3,23.2
2020-06-18,184,19.5,18.3,22.5
2020-06-19,184,19.9,18.3,22.6
2020-06-20,184,21.9,19.7,24.9
2020-06-21,184,21.8,20.1,24.3
2020-06-22,184,22.7,20.1,28.9
2020-06-23,184,25.6,20,30.9
2020-06-24,184,24.9,21.9,27.1
2020-06-25,184,22.9,21.6,24.9
2020-06-26,184,22.9,20.7,25.4
2020-06-27,184,23.1,20.8,26.8
2020-06-28,184,23.5,20.5,28.7
2020-06-29,184,23.2,19.1,27.6
2020-06-30,184,21.8,20,24
2020-07-01,184,22.6,19.7,26.8
2020-07-02,184,23,20.2,25.2
2020-07-03,184,21.4,19.7,23.8
2020-07-04,184,20.2,19.5,21.7
2020-07-05,184,21.2,19.2,24.2
2020-07-06,184,22.5,20.7,26.1
2020-07-07,184,22.5,21.2,25.5
2020-07-08,184,22.3,20,25.6
2020-07-09,184,23.2,20.9,27.6
2020-07-10,184,25.6,21.9,29.8
2020-07-11,184,23.3,22.5,25.8
2020-07-12,184,24.6,22.6,26.5
2020-07-13,184,25.6,22.6,30.6
2020-07-14,184,21.6,19.8,23.6
2020-07-15,184,21.6,20.2,24.6
2020-07-16,184,22.2,20.2,24.5
2020-07-17,184,23.1,20.1,25.8
2020-07-18,184,24.2,20.7,26.7
2020-07-19,184,29.1,23,34.3
2020-07-20,184,26.4,22.8,29.9
2020-07-21,184,24.6,22.6,27.2
2020-07-22,184,26.8,23.8,30.4
2020-07-23,184,26.5,23.6,30.5
2020-07-24,184,23,21.3,25.1
2020-07-25,184,23.7,21.2,26.6
2020-07-26,184,23.4,20.7,25.5
2020-07-27,184,24.8,22.6,27.9
2020-07-28,184,28.7,25.1,33.8
2020-07-29,184,27.9,25.7,30.9
2020-07-30,184,27.8,25.4,31
2020-07-31,184,26.9,25.1,29.5
2020-08-01,184,28.2,25.5,30.7
2020-08-02,184,29.3,26.7,34
2020-08-03,184,28.8,26.7,32.5
2020-08-04,184,30.2,27.1,34.9
2020-08-05,184,30.3,26.4,34.1
2020-08-06,184,30.2,27.9,32.7
2020-08-07,184,30.6,27.8,32.7
2020-08-08,184,30.9,29.7,32.7
2020-08-09,184,30.4,28,33.9
2020-08-10,184,29.4,26.6,32.3
2020-08-11,184,30.4,27.6,33.6
2020-08-12,184,31,28.2,34.5
2020-08-13,184,31.3,28.2,36.1
2020-08-14,184,32.2,27.6,36.3
2020-08-15,184,31.1,27.8,36.3
2020-08-16,184,29.9,27.5,32.7
2020-08-17,184,29.4,27,32.3
2020-08-18,184,29,26.8,30.8
2020-08-19,184,28.3,26,31.2
2020-08-20,184,28.2,26,31.3
2020-08-21,184,28,25.4,30.3
2020-08-22,184,27.4,24.3,33.3
2020-08-23,184,28.3,24.8,31.2
2020-08-24,184,30,26.2,35.1
2020-08-25,184,29.8,27.7,33.6
2020-08-26,184,28.4,25.4,29.8
2020-08-27,184,28.7,27.2,30.8
2020-08-28,184,28.4,26.4,32.6
2020-08-29,184,28.4,26.3,31.3
2020-08-30,184,28.1,26.1,31.4
2020-08-31,184,27.8,25.9,31.6
2020-09-01,184,26.8,25.6,28
2020-09-02,184,25.1,23.1,27.9
2020-09-03,184,25.2,23.2,28.7
2020-09-04,184,25.5,21.5,29.3
2020-09-05,184,21.9,19.3,24.1
2020-09-06,184,21.7,20.5,23.1
2020-09-07,184,23,20.7,26.3
2020-09-08,184,26.7,22.4,30.7
2020-09-09,184,25.8,24.4,28.7
2020-09-10,184,24.5,22.7,26.6
2020-09-11,184,23.5,21.8,26
2020-09-12,184,23.1,21.6,25.5
2020-09-13,184,23,21.7,26.1
2020-09-14,184,23.3,21.8,25.9
2020-09-15,184,23.7,21,25.8
2020-09-16,184,23.5,21.5,28.3
2020-09-17,184,21.2,19.3,23.3
2020-09-18,184,20.5,17.8,23.1
2020-09-19,184,21.2,16.8,25.6
2020-09-20,184,22,18,25.6
2020-09-21,184,21.5,18.5,25
2020-09-22,184,21.2,19.5,22.6
2020-09-23,184,20.9,20.1,21.7
2020-09-24,184,21.3,20.6,22.7
2020-09-25,184,22.5,20.1,25.3
2020-09-26,184,22.1,20.5,25.8
2020-09-27,184,21.4,19,24.1
2020-09-28,184,20.9,19.3,23.4

